frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,_ws.col.protocol
"1766041652.457147849","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.458814009","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.460448127","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.462133228","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.463756430","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.465864794","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.471211455","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.472882149","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.474524458","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.476399058","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.478028668","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.479688170","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.485536672","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.493439756","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.497745355","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.499448351","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.505400094","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.506939603","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.509408184","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.511034960","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.525993501","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.527863380","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.529295864","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.530883811","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.532578104",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.534319825",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.535709227",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.537679490",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.539267042",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.540979074",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.542441304",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.543893524",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.545559569",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.547079982",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.548713441",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.550319997",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.552937714",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.554570788",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.556195731",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.557711794",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.559240442",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.560732954",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.562124652",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.563457266",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.564800822",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.566230246",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.567659555",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.568986234",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.574203353",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.575547827",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.576961896",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.578306024",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.579653462",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.581080965",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.582468151",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.587533345",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.591522546",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.596456825",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.600659995",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.602004922",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.606917847",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.608922959",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.610567795",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.612127463",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.613618941",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.616531511",,,"fe80::8a6a:e3ff:feae:4d0b","ff02::fb",,,"5353","5353","MDNS"
"1766041652.631874145","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.635552522","192.168.1.5","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.637564810","192.168.1.10","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.639742910",,,"fe80::1877:5fb7:298a:8209","ff02::fb",,,"5353","5353","MDNS"
"1766041652.731452989","192.168.1.8","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.743529537","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.755768976",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041652.765981355","192.168.1.16","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041652.776078009",,,"fe80::4a9e:bdff:fe87:22f4","ff02::fb",,,"5353","5353","MDNS"
"1766041653.436032196",,,,,,,,,"ARP"
"1766041653.440045632",,,"2603:8000:6900:600::70","ff02::1:ff40:f9bd",,,,,"ICMPv6"
"1766041653.755755773",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041653.755900290",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39396","443",,,"TCP"
"1766041653.756062640",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","47882","443",,,"TCP"
"1766041653.756119918",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"54723","53","DNS"
"1766041653.756132625",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45066","53","DNS"
"1766041653.756144061",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45621","53","DNS"
"1766041653.756154012",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51765","53","DNS"
"1766041653.756164173",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"54723","53","DNS"
"1766041653.756172813",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45621","53","DNS"
"1766041653.756183938",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45066","53","DNS"
"1766041653.756193388",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51765","53","DNS"
"1766041653.756204286",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39406","443",,,"TCP"
"1766041653.756215966",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39408","443",,,"TCP"
"1766041653.756229140",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39412","443",,,"TCP"
"1766041653.756238283",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39422","443",,,"TCP"
"1766041653.756248701",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39424","443",,,"TCP"
"1766041653.768679593",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041654.076041204",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","47882","443",,,"TCP"
"1766041654.180134649",,,"2603:8000:6900:600::70","2607:f8b0:4007:80e::2004",,,"58648","443","UDP"
"1766041654.204091043",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","56090","443",,,"TCP"
"1766041654.237093253",,,"2607:f8b0:4007:80e::2004","2603:8000:6900:600::70",,,"443","58648","UDP"
"1766041654.460049396",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","39438","443",,,"TCP"
"1766041654.460077242",,,,,,,,,"ARP"
"1766041654.652142105",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041655.104082186",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","47882","443",,,"TCP"
"1766041655.419702284",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47026","53","DNS"
"1766041655.419799283",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37651","53","DNS"
"1766041655.419817839",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37651","53","DNS"
"1766041655.419823534",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37013","53","DNS"
"1766041655.419828709",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"37013","53","DNS"
"1766041655.419833674",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49589","53","DNS"
"1766041655.419838900",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49589","53","DNS"
"1766041655.419868021",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47026","53","DNS"
"1766041655.488899831",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44488","53","DNS"
"1766041655.489044968",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42378","53","DNS"
"1766041655.489085159",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42378","53","DNS"
"1766041655.489095615",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45407","53","DNS"
"1766041655.489104090",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45407","53","DNS"
"1766041655.489113731",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58329","53","DNS"
"1766041655.489124096",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51984","53","DNS"
"1766041655.489136052",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51984","53","DNS"
"1766041655.489146287",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34306","53","DNS"
"1766041655.489155183",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34306","53","DNS"
"1766041655.489163193",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58329","53","DNS"
"1766041655.489213095",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44488","53","DNS"
"1766041655.489294794",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35670","53","DNS"
"1766041655.489355567",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34084","53","DNS"
"1766041655.489385268",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"35670","53","DNS"
"1766041655.489424020",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34084","53","DNS"
"1766041655.489434205",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44296","53","DNS"
"1766041655.489449961",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44296","53","DNS"
"1766041655.489531635",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39333","53","DNS"
"1766041655.489666991",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46300","53","DNS"
"1766041655.489676181",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"46300","53","DNS"
"1766041655.489721433",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"39333","53","DNS"
"1766041655.489758655",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58790","53","DNS"
"1766041655.489782496",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45561","53","DNS"
"1766041655.489794837",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45561","53","DNS"
"1766041655.489826603",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"58790","53","DNS"
"1766041655.489850008",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47083","53","DNS"
"1766041655.489857708",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"47083","53","DNS"
"1766041655.489955783",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40387","53","DNS"
"1766041655.489977776",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"40387","53","DNS"
"1766041655.490014635",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"38220","53","DNS"
"1766041655.490033736",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"38220","53","DNS"
"1766041655.631443032",,,"2603:8000:6900:600::70","2602:80b:5000::36",,,"43356","123","NTP"
"1766041656.396216286",,,,,,,,,"ARP"
"1766041656.723729327",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041656.736102757",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041657.031886050","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041657.120032173",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","47882","443",,,"TCP"
"1766041657.408042223",,,,,,,,,"ARP"
"1766041657.564092740",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041658.427989526",,,,,,,,,"ARP"
"1766041658.489380394",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44689","53","DNS"
"1766041658.489445312",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44689","53","DNS"
"1766041658.492183457",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53974","53","DNS"
"1766041658.492216806",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48562","53","DNS"
"1766041658.492221701",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48562","53","DNS"
"1766041658.492240122",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53974","53","DNS"
"1766041658.492257528",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45669","53","DNS"
"1766041658.492279046",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45669","53","DNS"
"1766041658.492311930",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60121","53","DNS"
"1766041658.492322253",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47147","53","DNS"
"1766041658.492326894",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"47147","53","DNS"
"1766041658.492342449",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60121","53","DNS"
"1766041658.492348877",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44981","53","DNS"
"1766041658.492353967",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"44981","53","DNS"
"1766041658.492376096",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57258","53","DNS"
"1766041658.492394744",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"57258","53","DNS"
"1766041658.492416660",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60967","53","DNS"
"1766041658.492424653",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"32987","53","DNS"
"1766041658.492430581",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"32987","53","DNS"
"1766041658.492439988",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"60967","53","DNS"
"1766041658.492482813",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49215","53","DNS"
"1766041658.492512169",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"49215","53","DNS"
"1766041658.492540015",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"38608","53","DNS"
"1766041658.492566797",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"38608","53","DNS"
"1766041658.492834839",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53486","53","DNS"
"1766041658.492846504",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"53486","53","DNS"
"1766041658.492851477",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45995","53","DNS"
"1766041658.492855409",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"45995","53","DNS"
"1766041658.492859210",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48593","53","DNS"
"1766041658.492863290",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"48593","53","DNS"
"1766041658.492867167",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36968","53","DNS"
"1766041658.492871245",,,"2603:8000:6900:600::70","2001:1998:f00:2::1",,,"36968","53","DNS"
"1766041658.812050352",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041659.452656016",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57404","53","DNS"
"1766041659.452734949",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44035","53","DNS"
"1766041659.452746100",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44035","53","DNS"
"1766041659.452755586",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42327","53","DNS"
"1766041659.452763376",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"42327","53","DNS"
"1766041659.452770851",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59011","53","DNS"
"1766041659.452779221",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"59011","53","DNS"
"1766041659.452814448",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"57404","53","DNS"
"1766041659.452879376",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45712","53","DNS"
"1766041659.452918923",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"45712","53","DNS"
"1766041659.453029633",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51844","53","DNS"
"1766041659.453056574",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34236","53","DNS"
"1766041659.453086085",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"34236","53","DNS"
"1766041659.453321436",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44190","53","DNS"
"1766041659.453334012",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"44190","53","DNS"
"1766041659.453345072",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"51844","53","DNS"
"1766041659.453557696",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56836","53","DNS"
"1766041659.453604919",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"56836","53","DNS"
"1766041659.453634610",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50078","53","DNS"
"1766041659.453676732",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,"50078","53","DNS"
"1766041659.694796216",,,"fe80::5607:7dff:fe40:f9bd","ff02::1",,,,,"ICMPv6"
"1766041659.704117521",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041659.836005570",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041660.540087960",,,"fe80::9290:4d9:c8ba:a3b5","ff02::16",,,,,"ICMPv6"
"1766041660.860034259",,,"fe80::9290:4d9:c8ba:a3b5","fe80::5607:7dff:fe40:f9bd",,,,,"ICMPv6"
"1766041661.372066368",,,"2603:8000:6900:600::70","2600:1900:4110:86f::","48610","80",,,"TCP"
"1766041661.372137011",,,"2603:8000:6900:600::70","2a06:98c1:3100::6812:202f","47882","443",,,"TCP"
"1766041661.424191491",,,,,,,,,"ARP"
"1766041662.049301248","192.168.1.3","255.255.255.255",,,,,"52346","6667","UDP"
"1766041662.396091877",,,"2603:8000:6900:600::70","ff02::1:ff40:f9bd",,,,,"ICMPv6"
"1766041662.427983528",,,,,,,,,"ARP"
"1766041662.662655816","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.663933403","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.665185222","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.666903062","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.668291413","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.669792783","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.671034437","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.672310747","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.673704469","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.675085084","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.676512315","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.677854025","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.679412034","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.680803006","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.682161118","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.683459320","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.684732115","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.685987498","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.687127704","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.688290956","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.689432364","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.690595178","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.691799929","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.692971963","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.694112840","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.695231650","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.696444617","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.697565753","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.698695059","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.699849474","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.701015483","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.702171900","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.703276034","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.704435554","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.705576375","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.706858262","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.708075808","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.712888510","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.714194094","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
"1766041662.715422852","192.168.1.2","224.0.0.251",,,,,"5353","5353","MDNS"
